"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.925623,,
"CRI","Costa Rica","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.912775,,
"CRI","Costa Rica","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,-1.49026,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.143909,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.4346187,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.5337878,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.9363354,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.3628862,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.725875,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.5818142,,
"CHE","Switzerland","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,2.835028,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-3.041375,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.784701,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-1.2016,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.792518,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,-0.6472393,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.9177654,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,-2.007617,,
"GRC","Greece","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,5.15997,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0008,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.9508,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.6408,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",104.4592,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",108.6892,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",110.7425,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",110.5133,,
"NLD","Netherlands","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",122.3858,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.5003657,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.202598,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.956076,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.674981,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.699519,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.322753,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.093135,,
"ESP","Spain","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,8.390576,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.8,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.1,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.4841998,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.9890946,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.4687762,,
"JPN","Japan","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.02499583,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.995214,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.5825,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,-1.102743,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,-0.7254876,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.522337,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.03657341,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.932696,,
"NLD","Netherlands","CP030000","CPI: 03 - Clothing and footwear","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,4.687143,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.2927033,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.6462373,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.850787,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.598298,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.619632,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.714562,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.941121,,
"NZL","New Zealand","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,7.172225,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.277,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.2505,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.2241,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",106.919,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",107.8245,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",110.9125,,
"AUS","Australia","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",118.2261,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2018M07_100","2018M07=100",89.08612,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2018M07_100","2018M07=100",91.21171,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2018M07_100","2018M07=100",95.25998,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2018M07_100","2018M07=100",99.80009,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2018M07_100","2018M07=100",105.2206,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2018M07_100","2018M07=100",114.4743,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2018M07_100","2018M07=100",118.2506,,
"MEX","Mexico","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2018M07_100","2018M07=100",127.1436,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.5961033,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.8083333,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.761015,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.284611,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.203303,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,2.140428,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.091667,,
"DEU","Germany","CP010000","CPI: 01 - Food and non-Alcoholic beverages","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,12.56164,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.6583334,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.6916667,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.941667,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.075,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.541667,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,7.3,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,7.375,,
"POL","Poland","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,22.70833,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99999,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.9055,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.6621,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",107.4858,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",109.9951,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",111.3149,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",116.5284,,
"LTU","Lithuania","CPALTT01","CPI: 01-12 - All items","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",139.4904,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2008M1_100","2008M1=100",164.4827,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2008M1_100","2008M1=100",166.6551,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2008M1_100","2008M1=100",162.6224,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2008M1_100","2008M1=100",166.6684,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2008M1_100","2008M1=100",173.0006,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2008M1_100","2008M1=100",181.4957,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2008M1_100","2008M1=100",187.8706,,
"ISL","Iceland","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2008M1_100","2008M1=100",201.4593,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.7306689,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-2.069366,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.540593,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.9167913,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.7611305,,
"JPN","Japan","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.3856882,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.5255523,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.05499954,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.429107,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.738609,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.630523,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.05485681,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.917065,,
"SVN","Slovenia","CPALTT01","CPI: 01-12 - All items","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,8.833699,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100.0008,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.88416,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.4825,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",103.8992,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",105.4575,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",105.24,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",109.1692,,
"FRA","France","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2022","2022","IDX","Index","0","Units","2015_100","2015=100",119.3425,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2022_100","2022=100",97.13333,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2022_100","2022=100",98.55,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2022_100","2022=100",100.4583,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2022_100","2022=100",100.2083,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2022_100","2022=100",99.60833,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2020","2020","IDX","Index","0","Units","2022_100","2022=100",98.11667,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2021","2021","IDX","Index","0","Units","2022_100","2022=100",98.11667,,
"ISR","Israel","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXNB","National Index","A","Annual","2022","2022","IDX","Index","0","Units","2022_100","2022=100",100,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",107.0332,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",112.1293,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",116.5866,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",122.4991,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",126.2016,,
"RUS","Russia","CP040000","CPI: 04 - Housing, water, electricity, gas and other fuels","IXOB","Index","A","Annual","2021","2021","IDX","Index","0","Units","2015_100","2015=100",133.0201,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.05926511,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.7583333,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.6202961,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.2712477,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.377162,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2020","2020","PC","Percentage","0","Units",,,-1.279562,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.466545,,
"DEU","Germany","CP030000","CPI: 03 - Clothing and footwear","GP","Percentage change from previous period","A","Annual","2022","2022","PC","Percentage","0","Units",,,0.7883715,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,2.171137,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,3.55,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.875101,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.764831,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.16773,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.286585,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.483881,,
"NOR","Norway","CPALTT01","CPI: 01-12 - All items","GY","Percentage change on the same period of the previous year","A","Annual","2022","2022","PC","Percentage","0","Units",,,5.764123,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2020_100","2020=100",94.38145,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2020_100","2020=100",96.35341,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2017","2017","IDX","Index","0","Units","2020_100","2020=100",97.01861,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2018","2018","IDX","Index","0","Units","2020_100","2020=100",98.60423,,
"JPN","Japan","CP010000","CPI: 01 - Food and non-Alcoholic beverages","IXNB","National Index","A","Annual","2019","2019","IDX","Index","0","Units","2020_100","2020=100",98.78541,,
